0,0.608443,pau,0
0.608443,0.9326135,br,0
0.9326135,0.9741738,h,83
0.9741738,1.0980235,a,83
1.0980235,1.1088292,t,83
1.1088292,1.1952747,e,83
1.1952747,1.3199556,sh,83
1.3199556,1.4920153,i,83
1.4920153,1.5327444,n,74
1.5327444,1.6466197,a,74
1.6466197,1.8868383,i,74
1.8868383,2.0165065,m,84
2.0165065,2.4021862,i,84
2.4021862,2.4312784,r,84
2.4312784,2.6357552,a,84
2.6357552,2.8302575,i,83
2.8302575,2.876805,w,83
2.876805,3.0596704,o,83
3.0596704,3.2574975,e,81
3.2574975,3.3131883,g,79
3.3131883,3.4943913,a,79
3.4943913,3.7387659,i,83
3.7387659,3.7637021,t,81
3.7637021,4.0995095,e,81
4.0995095,4.3588458,br,0
4.3588458,4.3912629,n,81
4.3912629,4.5317367,a,81
4.5317367,4.6614049,N,81
4.6614049,4.6888347,d,81
4.6888347,4.8858306,a,81
4.8858306,5.060384,a,74
5.060384,5.0836577,t,74
5.0836577,5.4427389,e,74
5.4427389,5.4784807,k,83
5.4784807,5.838393,a,83
5.838393,5.8882654,n,83
5.8882654,6.1043791,a,83
6.1043791,6.2930629,u,83
6.2930629,6.3304672,k,84
6.3304672,6.5183198,i,84
6.5183198,6.5324503,g,83
6.5324503,6.6496504,a,83
6.6496504,6.7651881,sh,81
6.7651881,6.9438974,i,81
6.9438974,6.9563655,t,79
6.9563655,7.1566862,e,79
7.1566862,7.1733104,t,78
7.1733104,7.474207,a,78
7.474207,7.8066896,br,0
7.8066896,7.8898102,a,79
7.8898102,7.9388514,n,79
7.9388514,8.1275352,o,79
8.1275352,8.1533026,k,79
8.1533026,8.3212063,o,79
8.3212063,8.3544545,r,78
8.3544545,8.4134702,o,78
8.4134702,8.4674986,n,79
8.4674986,9.0709543,o,79
9.0709543,9.5081689,br,0
9.5081689,9.548898,m,79
9.548898,9.6345122,i,79
9.6345122,9.7010087,ts,79
9.7010087,9.8356641,u,79
9.8356641,9.8522883,k,79
9.8522883,10.0459593,e,79
10.0459593,10.0725579,t,78
10.0725579,10.1390544,a,78
10.1390544,10.1648218,r,79
10.1648218,10.4050405,a,79
10.4050405,10.5829186,br,0
10.5829186,10.5962179,n,74
10.5962179,10.7292109,a,74
10.7292109,11.2138042,N,83
11.2138042,11.2362468,d,84
11.2362468,11.6593308,o,84
11.6593308,11.6751237,d,81
11.6751237,11.9419409,e,81
11.9419409,11.9951381,m,79
11.9951381,12.1713538,o,79
12.1713538,12.3118277,s,81
12.3118277,12.55454,a,81
12.55454,12.7191188,br,0
12.7191188,12.7332493,y,81
12.7332493,12.7889401,u,81
12.7889401,12.8354877,m,83
12.8354877,12.9078026,e,83
12.9078026,12.9435445,n,84
12.9435445,13.0898368,i,84
13.0898368,13.1837631,h,81
13.1837631,13.2219986,a,81
13.2219986,13.3017944,sh,83
13.3017944,13.3367051,i,83
13.3367051,13.3657973,r,84
13.3657973,13.5644556,i,84
13.5644556,13.5985351,d,83
13.5985351,13.694955,a,83
13.694955,13.8171423,s,81
13.8171423,13.9767339,o,81
13.9767339,14.0357496,w,79
14.0357496,15.564338,o,79
15.564338,27.8549174,pau,0
27.8549174,28.3566029,br,0
28.3566029,28.4447108,a,74
28.4447108,28.6084584,o,74
28.6084584,28.6407589,i,74
28.6407589,28.7456075,s,76
28.7456075,29.0307112,o,76
29.0307112,29.0614659,r,74
29.0614659,29.6699089,a,74
29.6699089,29.9732992,br,0
29.9732992,30.0663943,s,74
30.0663943,30.1403716,e,74
30.1403716,30.1944,m,74
30.1944,30.2891576,i,74
30.2891576,30.432125,sh,79
30.432125,30.7454898,i,79
30.7454898,30.7754132,g,78
30.7754132,30.9333424,u,78
30.9333424,30.951629,r,76
30.951629,31.1211951,e,76
31.1211951,31.1710674,g,74
31.1710674,31.2757994,a,74
31.2757994,31.3772066,m,76
31.3772066,31.6706224,i,76
31.6706224,31.7296381,N,76
31.7296381,31.8318765,m,74
31.8318765,32.011417,i,74
32.011417,32.0986937,N,74
32.0986937,32.1128242,t,74
32.1128242,32.1618654,o,74
32.1618654,32.2715846,h,74
32.2715846,32.4029152,i,74
32.4029152,32.4644245,b,71
32.4644245,32.6572643,i,71
32.6572643,32.885846,i,72
32.885846,32.9116134,t,74
32.9116134,33.985532,e,74
33.985532,34.6139239,pau,0
34.6139239,34.9439128,br,0
34.9439128,35.0079157,m,72
35.0079157,35.174157,a,72
35.174157,35.2531216,ch,71
35.2531216,35.4044011,i,71
35.4044011,35.4326621,w,72
35.4326621,35.8399532,a,72
35.8399532,35.8781887,d,72
35.8781887,36.0618853,o,72
36.0618853,36.0801719,t,72
36.0801719,36.225633,a,72
36.225633,36.3004415,b,79
36.3004415,36.7069014,a,79
36.7069014,36.7351624,t,81
36.7351624,37.124167,a,81
37.124167,37.1441159,t,78
37.1441159,37.5023658,e,78
37.5023658,37.5447574,N,78
37.5447574,37.6021106,y,76
37.6021106,37.9636853,a,76
37.9636853,38.050962,w,76
38.050962,38.4117055,a,76
38.4117055,38.5289056,N,78
38.5289056,38.5638163,y,76
38.5638163,38.6411185,a,76
38.6411185,38.6976405,d,74
38.6976405,39.6551901,e,74
39.6551901,41.6268115,pau,0
41.6268115,42.0565451,br,0
42.0565451,42.1454842,o,74
42.1454842,42.192863,b,74
42.192863,42.3848716,a,74
42.3848716,42.4405625,ch,76
42.4405625,42.6691442,a,76
42.6691442,42.7298223,N,76
42.7298223,42.7639017,g,74
42.7639017,43.3748383,a,74
43.3748383,43.7530372,br,0
43.7530372,43.8270146,k,74
43.8270146,43.8727309,i,74
43.8727309,43.9516955,s,74
43.9516955,44.1046375,e,74
44.1046375,44.1353921,t,79
44.1353921,44.4554065,e,79
44.4554065,44.5036165,k,78
44.5036165,44.6357783,u,78
44.6357783,44.6607145,r,79
44.6607145,44.8552168,e,79
44.8552168,44.8851402,t,81
44.8851402,45.0854609,a,81
45.0854609,45.1120595,b,78
45.1120595,45.5052201,o,78
45.5052201,45.5268315,t,74
45.5268315,45.7712061,a,74
45.7712061,45.9191608,N,74
45.9191608,45.9407722,n,74
45.9407722,46.1186503,o,74
46.1186503,46.1809908,y,71
46.1809908,46.3688434,u,71
46.3688434,46.3887924,k,74
46.3887924,46.5350847,a,74
46.5350847,46.6073996,t,76
46.6073996,47.4552301,a,76
47.4552301,47.8467282,br,0
47.8467282,47.8891198,n,77
47.8891198,48.0370745,a,77
48.0370745,48.1226887,ts,76
48.1226887,48.2897612,u,76
48.2897612,48.3063853,k,71
48.3063853,48.3828563,a,71
48.3828563,48.5391231,sh,74
48.5391231,48.9231404,i,74
48.9231404,48.9622071,k,72
48.9622071,49.167515,u,72
49.167515,49.1866328,t,72
49.1866328,49.6595892,e,72
49.6595892,50.0120206,br,0
50.0120206,50.3885571,o,83
50.3885571,50.4650281,m,84
50.4650281,50.6055019,o,84
50.6055019,50.6603616,w,83
50.6603616,50.8423957,a,83
50.8423957,50.899749,z,84
50.899749,51.0826144,u,84
51.0826144,51.2289067,a,81
51.2289067,51.346938,f,79
51.346938,51.4849182,u,79
51.4849182,51.5173353,r,78
51.5173353,51.6902262,e,78
51.6902262,51.7384361,d,81
51.7384361,52.0343456,a,81
52.0343456,52.1847939,sh,79
52.1847939,52.3526976,i,79
52.3526976,52.378465,t,79
52.378465,52.8140171,a,79
52.8140171,53.0076881,br,0
53.0076881,53.0442612,n,78
53.0442612,53.1847351,a,78
53.1847351,53.2628685,m,81
53.2628685,53.4232913,i,81
53.4232913,53.4781509,d,79
53.4781509,54.3583984,a,79
54.3583984,54.8903704,pau,0
54.8903704,55.3442091,br,0
55.3442091,55.5146063,i,74
55.5146063,55.6143511,s,71
55.6143511,55.6858348,o,71
55.6858348,55.7032902,g,74
55.7032902,55.8271399,a,74
55.8271399,55.9509897,sh,71
55.9509897,56.2236253,i,74
56.2236253,56.4347517,i,0
56.4347517,56.4547007,g,76
56.4547007,56.6475405,a,76
56.6475405,56.6832824,k,78
56.6832824,56.8362244,u,78
56.8362244,56.9135266,ch,79
56.9135266,57.4928773,i,79
57.4928773,57.5244632,g,71
57.5244632,57.6009342,u,71
57.6009342,57.7355896,s,71
57.7355896,58.1786225,e,71
58.1786225,58.1960779,d,74
58.1960779,58.7438428,e,74
58.7438428,58.7987024,r,72
58.7987024,59.0040104,e,72
59.0040104,59.1054176,N,71
