0,3.174382,pau,0
3.174382,3.610766,br,0
3.610766,3.630715,g,78
3.630715,3.7969566,e,78
3.7969566,3.9257938,cl,78
3.9257938,3.9681853,d,80
3.9681853,4.1826369,a,80
4.1826369,4.2225349,N,80
4.2225349,4.327267,s,80
4.327267,4.3704898,u,80
4.3704898,4.5658236,pau,0
4.5658236,4.6381387,p,80
4.6381387,4.7636511,u,80
4.7636511,4.7902497,r,80
4.7902497,4.9639721,i,80
4.9639721,4.9938956,p,78
4.9938956,5.1243952,a,78
5.1243952,5.1626307,r,80
5.1626307,5.47184,a,80
5.47184,5.5233749,ky,75
5.5233749,5.8134663,o,75
5.8134663,5.8650012,w,75
5.8650012,5.9531092,a,75
5.9531092,6.0370612,m,80
6.0370612,6.1908346,o,80
6.1908346,6.3628946,cl,80
6.3628946,6.3720379,t,82
6.3720379,6.6912216,o,82
6.6912216,6.7053521,d,80
6.7053521,6.9306094,a,80
6.9306094,6.9846379,s,80
6.9846379,7.0478097,u,80
7.0478097,7.1924398,br,0
7.1924398,7.2414811,k,75
7.2414811,7.3669934,a,75
7.3669934,7.3952545,g,80
7.3952545,7.5141172,a,80
7.5141172,7.5548464,y,80
7.5548464,7.7086198,a,80
7.7086198,7.753505,k,78
7.753505,7.8889918,u,78
7.8889918,7.9197465,y,80
7.9197465,8.1192364,o,80
8.1192364,8.2472423,m,75
8.2472423,8.3702611,u,75
8.3702611,8.4118215,n,75
8.4118215,8.5240345,e,75
8.5240345,8.5813878,n,75
8.5813878,8.7044066,o,75
8.7044066,8.750123,r,80
8.750123,8.9047276,e,80
8.9047276,9.1308161,i,82
9.1308161,9.2288986,N,82
9.2288986,9.2829271,b,80
9.2829271,10.0634311,o,80
10.0634311,10.3086373,br,0
10.3086373,10.3244303,t,80
10.3244303,10.4615795,o,80
10.4615795,10.4856846,k,80
10.4856846,10.59956,i,80
10.59956,10.6494325,m,85
10.6494325,10.9860716,e,85
10.9860716,11.0043581,k,85
11.0043581,11.1489883,i,85
11.1489883,11.1888862,n,84
11.1888862,11.4332613,o,84
11.4332613,11.5238629,n,82
11.5238629,11.6701555,e,82
11.6701555,11.7300024,b,80
11.7300024,12.0051321,a,80
12.0051321,12.0558358,r,80
12.0558358,13.1559799,a,80
13.1559799,13.2270074,N,80
13.2270074,13.24945,d,80
13.24945,13.2918416,o,80
13.2918416,20.3147151,pau,0
20.3147151,20.5848576,br,0
20.5848576,20.7535927,i,75
20.7535927,20.8142709,ts,75
20.8142709,20.9273151,u,75
20.9273151,20.9480953,k,75
20.9480953,21.2614606,a,75
21.2614606,21.2847344,k,75
21.2847344,21.3986098,a,75
21.3986098,21.4676001,n,75
21.4676001,21.635504,a,75
21.635504,21.8009144,e,77
21.8009144,21.8133825,t,75
21.8133825,22.0344837,a,75
22.0344837,22.0685632,i,75
22.0685632,22.1508528,m,70
22.1508528,22.2713779,o,70
22.2713779,22.3287312,n,70
22.3287312,22.8748346,o,70
22.8748346,23.2189546,br,0
23.2189546,23.3278428,s,72
23.3278428,23.45668,o,72
23.45668,23.4899283,r,72
23.4899283,23.6071286,e,72
23.6071286,23.692743,j,72
23.692743,23.9429365,a,72
23.9429365,24.02107,m,77
24.02107,24.1773986,i,77
24.1773986,24.1914676,t,79
24.1914676,24.2737571,a,79
24.2737571,24.36519,s,80
24.36519,24.4965208,e,80
24.4965208,24.5430684,n,79
24.5430684,24.7841186,a,79
24.7841186,24.8248478,i,79
24.8248478,24.8963317,m,75
24.8963317,25.0043887,o,75
25.0043887,25.0575859,n,75
25.0575859,25.5230622,o,75
25.5230622,25.8380899,br,0
25.8380899,25.910405,d,73
25.910405,26.22619,o,73
26.22619,26.27863,k,75
26.27863,26.5928265,i,75
26.5928265,26.6119443,d,77
26.6119443,26.8987109,o,77
26.8987109,26.9244783,k,79
26.9244783,27.0749269,i,79
27.0749269,27.1198121,n,80
27.1198121,27.4838811,a,80
27.4838811,27.6301736,m,76
27.6301736,27.7623356,e,76
27.7623356,27.7914279,r,76
27.7914279,27.9285772,o,76
27.9285772,27.9767872,d,75
27.9767872,28.2627227,i,75
28.2627227,28.3109327,g,73
28.3109327,28.4131712,a,73
28.4131712,28.4846551,m,73
28.4846551,28.6060114,o,73
28.6060114,28.6500654,w,75
28.6500654,28.8836348,o,75
28.8836348,29.0083159,s,77
29.0083159,29.0980863,u,77
29.0980863,29.1745575,g,75
29.1745575,29.5735371,u,75
29.5735371,29.8054441,br,0
29.8054441,29.8636286,k,73
29.8636286,30.0152782,i,73
30.0152782,30.0356886,k,73
30.0356886,30.233516,o,73
30.233516,30.3465602,e,72
30.3465602,30.3773149,r,73
30.3773149,30.5003337,u,73
30.5003337,30.5302571,y,75
30.5302571,30.9949022,o,75
30.9949022,31.514407,br,0
31.514407,31.5817348,k,75
31.5817348,31.6449066,e,75
31.6449066,31.7205465,sh,75
31.7205465,31.8734887,i,75
31.8734887,31.9050746,t,75
31.9050746,32.1752171,e,75
32.1752171,32.2358952,n,75
32.2358952,32.3954871,a,75
32.3954871,32.4170985,k,75
32.4170985,32.4678022,u,75
32.4678022,32.5783528,s,77
32.5783528,32.6855786,e,77
32.6855786,32.7578936,n,75
32.7578936,32.9839821,a,75
32.9839821,33.0188929,i,75
33.0188929,33.1237416,m,70
