0,2.7247141,pau,0
2.7247141,2.9907021,br,0
2.9907021,3.0350687,m,75
3.0350687,3.1361453,i,75
3.1361453,3.1707606,r,77
3.1707606,3.3450698,a,77
3.3450698,3.3747222,k,79
3.3747222,3.4878367,u,79
3.4878367,3.5182981,r,82
3.5182981,3.7246626,u,82
3.7246626,3.7550667,p,75
3.7550667,3.8547588,a,75
3.8547588,3.8796818,r,77
3.8796818,4.0181429,a,77
4.0181429,4.0776812,d,82
4.0776812,4.2535269,a,82
4.2535269,4.2909114,i,82
4.2909114,4.3504497,s,82
4.3504497,4.3975265,u,82
4.3975265,4.4875263,h,75
4.4875263,4.8087562,a,75
4.8087562,4.8226023,t,75
4.8226023,4.9402943,o,75
4.9402943,4.9942941,n,74
4.9942941,5.1341399,i,74
5.1341399,5.172909,k,75
5.172909,5.2601396,i,75
5.2601396,5.3459855,z,77
5.3459855,5.4484467,a,77
5.4484467,5.5481388,m,82
5.5481388,5.9842914,o,82
5.9842914,6.2612138,br,0
6.2612138,6.3005897,k,75
6.3005897,6.3678289,i,75
6.3678289,6.4952131,s,74
6.4952131,6.6309051,e,74
6.6309051,6.666905,k,75
6.666905,6.8053661,i,75
6.8053661,6.8247507,t,77
6.8247507,6.9921583,e,77
6.9921583,7.0241348,k,82
7.0241348,7.2249035,i,82
7.2249035,7.3730569,m,75
7.3730569,7.6915176,o,75
7.6915176,7.7344405,n,75
7.7344405,7.9156353,o,75
7.9156353,7.9545938,g,70
7.9545938,8.2855248,a,70
8.2855248,8.3118236,t,84
8.3118236,8.4447463,a,84
8.4447463,8.4807462,r,82
8.4807462,9.0221294,i,82
9.0221294,9.3710515,br,0
9.3710515,9.4292052,ch,80
9.4292052,9.786435,i,80
9.786435,10.0315112,i,80
10.0315112,10.1298187,s,79
10.1298187,10.2480171,a,79
10.2480171,10.2970587,n,80
10.2970587,10.4648947,a,80
10.4648947,10.4842792,d,83
10.4842792,10.5950482,o,83
10.5950482,10.6282788,ry,86
10.6282788,10.8373467,o,86
10.8373467,10.8830474,k,86
10.8830474,11.3975838,u,86
11.3975838,11.4244305,g,84
11.4244305,11.9547368,a,84
11.9547368,12.2648898,br,0
12.2648898,12.3144111,m,80
12.3144111,12.652581,i,80
12.652581,12.6802733,r,79
12.6802733,12.8561189,a,79
12.8561189,13.1745796,i,80
13.1745796,13.2451948,w,79
13.2451948,13.5705785,o,0
13.5705785,13.6287322,ch,82
13.6287322,13.9928851,e,82
13.9928851,14.0690387,N,82
14.0690387,14.1244232,j,82
14.1244232,14.1687308,i,82
14.1687308,14.463653,br,0
14.463653,14.5107298,h,77
14.5107298,14.6173449,a,77
14.6173449,14.72396,j,79
14.72396,14.7945752,i,79
14.7945752,14.8651904,m,77
14.8651904,14.9953439,e,77
14.9953439,15.0742668,y,75
15.0742668,16.485186,o,75
16.485186,26.7966239,pau,0
26.7966239,27.2729086,br,0
27.2729086,27.3225412,k,75
27.3225412,27.644215,o,75
27.644215,27.6957059,w,75
27.6957059,28.2100773,o,75
28.2100773,28.2363849,d,70
28.2363849,28.4025383,e,70
28.4025383,28.4260767,b,75
28.4260767,28.5673071,a,75
28.5673071,28.6988452,cl,75
28.6988452,28.7874603,ch,77
28.7874603,28.8913062,i,77
28.8913062,28.9342292,r,75
28.9342292,29.6223811,i,75
29.6223811,29.8106883,pau,0
29.8106883,30.1443797,br,0
30.1443797,30.2136103,f,75
30.2136103,30.3742252,e,75
30.3742252,30.5431479,a,75
30.5431479,30.5805324,r,75
30.5805324,31.0526849,i,75
31.0526849,31.1371463,n,70
31.1371463,31.245146,a,70
31.245146,31.3559149,w,75
31.3559149,31.5345298,a,75
31.5345298,31.6874774,N,75
31.6874774,31.7131447,p,77
31.7131447,31.8197598,i,77
31.8197598,31.8862211,d,79
31.8862211,32.5411424,e,79
32.5411424,33.0589872,br,0
33.0589872,33.1974484,sh,80
33.1974484,33.4051401,i,80
33.4051401,33.5186782,s,79
33.5186782,33.6986778,e,79
33.6986778,34.0268307,N,77
34.0268307,34.2262148,a,72
34.2262148,34.2926761,ts,75
34.2926761,34.5474447,u,75
34.5474447,34.6194445,m,74
34.6194445,34.7772902,e,74
34.7772902,34.8340593,ch,72
34.8340593,35.1455969,a,72
35.1455969,35.4917498,u,74
35.4917498,35.5443651,y,70
35.5443651,35.7246758,o,70
35.7246758,35.8932872,br,0
35.8932872,35.9279025,m,75
35.9279025,36.1037482,i,75
36.1037482,36.2159017,N,75
36.2159017,36.2532862,n,70
36.2532862,36.3654398,a,70
36.3654398,36.4319011,n,75
36.4319011,36.5949552,i,75
36.5949552,36.6257467,t,75
36.6257467,36.7268234,o,75
36.7268234,36.7877463,d,75
36.7877463,36.9673383,o,75
36.9673383,36.9871304,k,70
36.9871304,37.1588222,e,70
37.1588222,37.1740529,k,75
37.1740529,37.491129,o,75
37.491129,37.5562058,n,75
37.5562058,37.6157441,o,75
37.6157441,37.7417437,my,77
37.7417437,38.0560505,u,77
38.0560505,38.1183581,j,79
38.1183581,38.4492802,i,79
38.4492802,38.5524603,cl,79
38.5524603,38.5725107,k,79
38.5725107,38.6085106,u,79
38.6085106,38.9435866,br,0
38.9435866,39.0363556,s,75
39.0363556,39.3631239,u,75
39.3631239,39.3908162,t,75
39.3908162,39.8582949,e,75
39.8582949,39.9571223,j,75
39.9571223,40.1011219,i,75
40.1011219,40.2492754,a,74
40.2492754,40.2963522,g,74
40.2963522,40.4361979,a,74
40.4361979,40.468044,r,75
40.468044,40.5968129,e,75
40.5968129,40.6577358,b,77
40.6577358,41.3680416,a,77
41.3680416,41.9052709,br,0
41.9052709,41.9343477,d,77
41.9343477,42.0645012,a,77
42.0645012,42.0949627,r,77
42.0949627,42.236193,e,77
42.236193,42.2874237,d,77
42.2874237,42.7014226,a,77
42.7014226,42.8551144,cl,77
42.8551144,42.8841913,t,80
42.8841913,43.0752677,e,80
43.0752677,43.302344,a,79
43.302344,43.3618823,i,79
43.3618823,43.4352667,d,77
43.4352667,43.5571125,o,77
43.5571125,43.5917278,r,76
43.5917278,44.2341876,u,76
44.2341876,44.4848023,pau,0
44.4848023,44.8475706,br,0
44.8475706,44.8808013,j,80
44.8808013,45.0732623,o,80
45.0732623,45.1009545,u,80
45.1009545,45.232914,sh,72
45.232914,45.3622476,o,72
45.3622476,45.4129241,w,75
45.4129241,45.6506453,o,75
45.6506453,45.783568,sh,75
45.783568,45.9593936,i,75
45.9593936,45.9871059,k,75
45.9871059,46.2958218,o,75
46.2958218,46.3251016,w,74
46.3251016,46.4963568,o,74
46.4963568,46.5229556,d,72
46.5229556,46.872896,e,72
46.872896,47.2319797,i,74
47.2319797,47.2635658,k,75
47.2635658,48.7248371,o,75
48.7248371,49.8802223,pau,0
49.8802223,50.2135384,br,0
50.2135384,50.3930803,sh,72
50.3930803,51.1893817,i,72
51.1893817,51.4246148,cl,72
51.4246148,51.44872,p,75
51.44872,51.7587622,a,75
51.7587622,51.8934186,i,77
51.8934186,52.0139444,sh,75
52.0139444,52.1709153,i,75
52.1709153,52.1909926,t,74
52.1909926,52.3514166,a,74
52.3514166,52.3830027,r,75
52.3830027,52.6955385,i,75
52.6955385,52.7661645,ch,70
52.7661645,52.9016792,o,70
52.9016792,53.0903644,cl,70
53.0903644,53.113702,t,70
53.113702,53.2106248,o,70
53.2106248,53.2895477,h,72
53.2895477,53.6606236,e,72
53.6606236,53.684162,k,75
53.684162,53.8401179,o,75
53.8401179,54.1604684,N,75
54.1604684,54.2186221,d,74
54.2186221,54.4801514,e,74
54.4801514,54.5732472,m,75
54.5732472,55.4194214,o,75
55.4194214,55.7070796,pau,0
55.7070796,56.1883193,br,0
56.1883193,56.2423216,m,72
56.2423216,56.4559432,i,72
56.4559432,56.5350773,N,72
56.5350773,56.5849233,n,72
56.5849233,56.7610483,a,72
56.7610483,56.7898459,t,74
56.7898459,57.0930758,o,74
57.0930758,57.1789217,m,75
57.1789217,57.6967665,o,75
57.6967665,57.7244587,d,70
57.7244587,58.1661498,a,70
58.1661498,58.2533803,ch,75
58.2533803,58.7130714,i,75
58.7130714,59.105017,br,0
59.105017,59.167224,k,72
59.167224,59.2876852,i,72
59.2876852,59.3333774,r,74
59.3333774,59.4790626,a,74
59.4790626,59.5119923,k,75
59.5119923,59.6366074,i,75
59.6366074,59.6809149,r,72
59.6809149,59.9882987,a,72
59.9882987,60.0561447,n,74
60.0561447,60.1502983,a,74
60.1502983,60.2278365,m,75
60.2278365,60.382913,e,75
60.382913,60.7574672,i,72
60.7574672,60.7982965,k,74
60.7982965,60.9353731,i,74
60.9353731,61.1056803,N,75
61.1056803,61.1499879,g,75
61.1499879,61.455987,u,75
61.455987,61.4955837,d,74
61.4955837,61.6581403,o,74
61.6581403,61.684448,r,75
61.684448,61.7952169,a,75
61.7952169,61.876909,m,77
61.876909,62.664753,a,77
62.664753,62.9444445,br,0
62.9444445,63.1133671,i,70
63.1133671,63.217213,i,74
63.217213,63.3321358,sh,77
63.3321358,63.4512124,o,77
63.4512124,63.5079815,n,80
63.5079815,63.6525798,i,80
63.6525798,63.7239809,ts,80
63.7239809,63.8520708,u,80
63.8520708,63.8998266,k,79
63.8998266,64.0355185,u,79
64.0355185,64.0659799,r,82
64.0659799,64.2867637,o,82
64.2867637,64.4305946,br,0
64.4305946,64.4813634,p,75
64.4813634,64.5993307,u,75
64.5993307,64.6322861,r,77
64.6322861,64.7790549,i,77
64.7790549,64.8164394,p,79
64.8164394,64.9064392,a,79
64.9064392,64.9867467,r,82
64.9867467,65.1587366,a,82
65.1587366,65.1861308,p,75
65.1861308,65.3010535,a,75
65.3010535,65.3370534,r,77
65.3370534,65.4658223,a,77
65.4658223,65.5267452,d,82
65.5267452,65.6956678,a,82
65.6956678,65.7275139,i,82
65.7275139,65.7552061,s,82
65.7552061,65.7796522,u,82
65.7796522,65.8936673,br,0
65.8936673,65.9282826,h,75
65.9282826,66.0667437,a,75
66.0667437,66.2508971,a,75
66.2508971,66.2772047,t,75
66.2772047,66.3727429,o,75
66.3727429,66.4392043,m,74
66.4392043,66.5735116,i,74
66.5735116,66.6178192,g,75
66.6178192,66.7839726,a,75
66.7839726,66.9764336,i,77
66.9764336,67.0096643,t,82
67.0096643,67.43474,e,82
67.43474,67.7172008,br,0
67.7172008,67.7462777,y,75
67.7462777,67.8501235,u,75
67.8501235,67.9082772,m,74
67.9082772,68.048123,e,74
68.048123,68.0855075,w,75
68.0855075,68.2529818,o,75
68.2529818,68.2807377,k,77
68.2807377,68.389659,a,77
68.389659,68.4661305,n,82
68.4661305,68.8345824,a,82
68.8345824,69.180142,e,75
69.180142,69.2195044,r,75
69.2195044,69.2610428,u,75
69.2610428,69.388427,s,70
69.388427,69.7254173,e,70
69.7254173,69.7539645,k,84
69.7539645,69.9242717,a,84
69.9242717,70.4527281,i,82
70.4527281,70.8371796,br,0
70.8371796,71.2049753,a,80
71.2049753,71.5399538,i,80
71.5399538,71.5865017,d,79
71.5865017,71.7544066,o,79
71.7544066,71.787959,r,80
71.787959,72.2448808,u,80
72.2448808,72.333496,r,82
72.333496,72.483034,a,82
72.483034,72.6595969,N,79
72.6595969,72.7225718,k,77
72.7225718,72.8264177,u,77
72.8264177,72.8638022,w,75
72.8638022,73.3844162,o,75
73.3844162,73.7430306,br,0
73.7430306,74.0822605,a,72
74.0822605,74.1321065,g,74
74.1321065,74.2844137,e,74
74.2844137,74.3328752,ch,75
74.3328752,74.6416435,a,75
74.6416435,75.0120464,o,84
75.0120464,75.0630797,w,82
75.0630797,75.7907738,o,82
75.7907738,76.1342549,br,0
76.1342549,76.1702548,k,75
76.1702548,76.3031775,i,75
76.3031775,76.3253313,r,77
76.3253313,76.4482628,a,77
76.4482628,76.5230719,m,79
76.5230719,76.6735213,e,79
76.6735213,76.7060995,k,82
76.7060995,76.8755059,i,82
76.8755059,76.8985605,p,75
76.8985605,77.0162525,a,75
77.0162525,77.0577908,r,77
77.0577908,77.1955227,a,77
77.1955227,77.2537076,d,82
77.2537076,77.4133003,a,82
77.4133003,77.4551744,i,82
77.4551744,77.4828666,s,82
77.4828666,77.5147127,u,82
77.5147127,77.6144047,pau,0
77.6144047,77.6324047,d,75
77.6324047,77.9536346,o,75
77.9536346,78.1142495,N,75
78.1142495,78.1710186,n,74
78.1710186,78.3344028,a,74
78.3344028,78.3482489,t,75
78.3482489,78.4991715,o,75
78.4991715,78.5337868,k,77
78.5337868,78.622402,i,77
78.622402,78.7040941,m,82
78.7040941,79.1347083,o,82
79.1347083,79.4254767,br,0
79.4254767,79.5500918,e,75
79.5500918,79.6043761,g,74
79.6043761,79.7647066,a,74
79.7647066,79.9668599,o,75
79.9668599,79.9945521,t,77
79.9945521,80.1011672,a,77
80.1011672,80.1510132,y,82
80.1510132,80.3877818,a,82
80.3877818,80.5428583,s,75
80.5428583,80.7907038,a,75
80.7907038,80.9388572,z,75
80.9388572,81.0745492,u,75
81.0745492,81.4193175,i,70
81.4193175,81.4650096,k,84
81.4650096,81.581136,o,84
81.581136,81.6436052,w,82
81.6436052,82.1503924,o,82
82.1503924,82.4965453,br,0
82.4965453,82.5740836,ch,80
82.5740836,82.8943146,i,80
82.8943146,83.1902357,i,80
83.1902357,83.2885432,s,79
83.2885432,83.417312,a,79
83.417312,83.4630042,n,80
83.4630042,83.6042346,a,80
83.6042346,83.6513114,d,83
83.6513114,83.7759264,o,83
83.7759264,83.795311,ry,86
83.795311,83.9940086,o,86
83.9940086,84.0320796,k,86
84.0320796,84.5675451,u,86
84.5675451,84.608078,g,84
84.608078,85.1300766,a,84
85.1300766,85.4582296,br,0
85.4582296,85.5177679,m,80
85.5177679,85.8182286,i,80
85.8182286,85.8556131,r,79
85.8556131,86.0162281,a,79
86.0162281,86.3416118,i,80
86.3416118,86.4053039,w,79
86.4053039,86.7279184,o,79
86.7279184,86.7918694,ch,82
86.7918694,87.1294558,e,82
87.1294558,87.2056094,N,82
87.2056094,87.2416093,j,82
87.2416093,87.3155331,i,82
87.3155331,87.6233985,br,0
87.6233985,87.6763774,h,77
87.6763774,87.770531,a,77
87.770531,87.870223,j,79
87.870223,87.9519151,i,79
87.9519151,88.0336072,m,77
88.0336072,88.1692991,e,77
88.1692991,88.2288374,y,75
88.2288374,89.7048334,o,75
89.7048334,239.0025,pau,0
