0,pau,0
14.890510899999999,o,71
15.109489,k,76
15.109489,i,76
15.3284671,z,78
15.3284671,a,78
15.547445199999999,r,79
15.547445199999999,i,79
15.985401399999999,n,78
15.985401399999999,o,78
16.204379499999998,h,76
16.204379499999998,o,76
16.6423357,h,76
16.6423357,o,76
17.0802919,k,74
17.0802919,a,74
17.29927,s,72
17.29927,u,72
17.6277372,m,79
17.6277372,e,79
17.9562043,t,79
17.9562043,e,79
18.8321167,pau,0
19.2700729,o,78
19.489051,ch,78
19.489051,i,78
19.708029099999997,t,79
19.708029099999997,e,79
19.9270072,i,78
20.364963499999998,k,76
20.364963499999998,u,76
20.8029197,r,76
20.8029197,e,76
20.8029197,i,76
21.2408759,n,74
21.2408759,i,74
21.459854,n,74
21.459854,a,74
21.459854,i,74
21.8978102,pau,0
22.1167883,m,72
22.1167883,u,72
22.3357664,n,74
22.3357664,e,74
22.554744499999998,n,76
22.554744499999998,o,76
22.554744499999998,br,76
23.211678799999998,o,76
23.4306569,k,75
23.4306569,u,75
23.649635,m,76
23.649635,a,76
23.868613099999997,d,78
23.868613099999997,e,78
24.0875912,s,78
24.0875912,a,78
24.5255474,s,76
24.5255474,u,76
24.9635036,n,78
24.9635036,o,78
25.401459799999998,w,79
25.401459799999998,a,79
25.839416,pau,0
26.4963503,m,76
26.4963503,o,76
26.934306499999998,y,81
26.934306499999998,a,81
27.3722627,m,79
27.3722627,e,79
27.591240799999998,n,79
27.591240799999998,i,79
28.029197,sh,81
28.029197,i,81
28.248175099999997,t,78
28.248175099999997,e,78
28.248175099999997,br,78
28.905109399999997,k,71
28.905109399999997,u,71
29.124087499999998,ch,76
29.124087499999998,i,76
29.3430656,g,78
29.3430656,u,78
29.5620437,s,79
29.5620437,e,79
30,n,78
30,o,78
30.218978099999998,y,76
30.218978099999998,o,76
30.6569343,n,76
30.6569343,a,76
31.094890499999998,k,74
31.094890499999998,o,74
31.3138686,t,72
31.3138686,o,72
31.6423357,b,79
31.6423357,a,79
31.9708029,o,79
32.8467153,pau,0
33.2846715,s,78
33.2846715,a,78
33.503649599999996,e,78
33.7226277,g,79
33.7226277,i,79
33.9416058,r,81
33.9416058,u,81
34.379562,t,74
34.379562,o,74
34.817518199999995,i,81
35.036496299999996,pau,0
35.1459854,k,83
35.1459854,i,83
35.4744525,j,83
35.4744525,a,83
35.9124087,pau,0
36.1313868,a,79
36.350364899999995,r,81
36.350364899999995,i,81
36.569342999999996,f,83
36.569342999999996,u,83
37.0072992,r,84
37.0072992,e,84
37.2262773,t,81
37.2262773,a,81
37.2262773,br,81
37.6642335,k,78
37.6642335,o,78
37.883211599999996,i,78
38.1021897,n,79
