0,pau,0
2.7631577999999997,b,77
2.7631577999999997,u,77
2.7631577999999997,cl,77
2.9210526,pau,0
3.0789473,t,80
3.0789473,o,80
3.2368421,b,80
3.2368421,a,80
3.3947368,s,82
3.3947368,e,82
3.5526315,j,84
3.5526315,o,84
3.8684209999999997,sh,85
3.8684209999999997,i,85
4.0263157,k,84
4.0263157,i,84
4.1842105,o,80
4.5,m,80
4.5,i,80
4.6578947,ch,79
4.6578947,i,79
4.8157894,n,77
4.8157894,o,77
5.1315789,s,77
5.1315789,e,77
5.2894736,k,79
5.2894736,a,79
5.447368399999999,i,80
5.6052631,e,82
5.921052599999999,y,79
5.921052599999999,u,79
6.078947299999999,k,80
6.078947299999999,o,80
6.947368399999999,pau,0
17.2894736,m,75
17.2894736,e,75
17.6052631,o,75
17.9210526,a,73
18.0789473,k,72
18.0789473,e,72
18.3947368,t,73
18.3947368,a,73
18.710526299999998,r,75
18.710526299999998,a,75
19.1842105,h,75
19.1842105,i,75
19.4999999,r,80
19.4999999,o,80
19.8157894,g,79
19.8157894,a,79
20.131578899999997,r,75
20.131578899999997,u,75
20.4473684,b,73
20.4473684,u,73
20.4473684,r,73
20.4473684,a,73
20.6052631,N,72
20.9210526,ny,73
20.9210526,u,73
21.0789473,w,75
21.0789473,a,75
21.0789473,r,75
21.0789473,u,75
22.1052631,pau,0
22.4999999,b,75
22.4999999,o,75
22.973684199999997,k,79
22.973684199999997,e,79
22.973684199999997,N,79
23.289473599999997,m,80
23.289473599999997,o,80
23.6052631,pau,0
23.7631578,ch,75
23.7631578,o,75
24.2368421,s,79
24.2368421,e,79
24.2368421,N,79
24.5526315,m,80
24.5526315,o,80
24.868420999999998,pau,0
25.3421052,j,80
25.3421052,i,80
25.4999999,b,80
25.4999999,u,80
25.4999999,N,80
25.8157894,sh,80
25.8157894,i,80
25.973684199999997,d,79
25.973684199999997,a,79
26.131578899999997,i,77
26.289473599999997,d,75
26.289473599999997,e,75
26.289473599999997,s,75
26.289473599999997,u,75
27.1578947,pau,0
27.3947368,m,75
27.3947368,i,75
27.710526299999998,t,75
27.710526299999998,a,75
28.026315699999998,k,73
28.026315699999998,o,73
28.1842105,t,72
28.1842105,o,72
28.4999999,n,73
28.4999999,o,73
28.8157894,n,75
28.8157894,a,75
28.8157894,i,75
29.289473599999997,i,75
29.6052631,r,80
29.6052631,o,80
29.9210526,n,79
29.9210526,o,79
30.1578947,pau,0
30.236842099999997,s,75
30.236842099999997,e,75
30.5526315,k,73
30.5526315,a,73
30.710526299999998,i,72
31.026315699999998,n,73
31.026315699999998,a,73
31.1842105,r,75
31.1842105,a,75
32.2105263,pau,0
32.6052631,d,75
32.6052631,a,75
32.6052631,i,75
33.078947299999996,t,79
33.078947299999996,a,79
33.078947299999996,N,79
33.3947368,n,80
33.3947368,i,80
33.6315789,pau,0
33.868421,z,82
33.868421,a,82
33.868421,N,82
34.3421052,sh,79
34.3421052,i,79
34.3421052,N,79
34.6578947,n,80
34.6578947,i,80
34.9736842,pau,0
35.1315789,n,80
35.1315789,u,80
35.447368399999995,r,80
35.447368399999995,i,80
35.6052631,k,80
35.6052631,a,80
35.7631578,e,80
35.921052599999996,t,79
35.921052599999996,e,79
36.078947299999996,m,77
36.078947299999996,i,77
36.2368421,y,79
36.2368421,o,79
36.3947368,o,80
37.578947299999996,pau,0
38.1315789,n,80
38.1315789,a,80
38.2894736,n,80
38.2894736,i,80
38.447368399999995,m,80
38.447368399999995,o,80
38.605263099999995,sh,80
38.605263099999995,i,80
38.763157799999995,n,79
38.763157799999995,a,79
38.921052599999996,i,77
39.078947299999996,y,75
39.078947299999996,o,75
39.3947368,r,77
39.3947368,i,77
39.5526315,m,75
39.5526315,o,75
40.1842105,pau,0
40.6578947,n,77
40.6578947,a,77
40.8157894,n,77
40.8157894,i,77
40.9736842,k,77
40.9736842,a,77
41.1315789,y,77
41.1315789,a,77
41.2894736,r,75
41.2894736,a,75
41.447368399999995,k,73
41.447368399999995,a,73
41.605263099999995,sh,72
41.605263099999995,i,72
41.921052599999996,ch,73
41.921052599999996,a,73
42.078947299999996,e,75
42.4736842,pau,0
42.7105263,i,75
42.868421,m,77
42.868421,e,77
43.0263157,e,73
43.1842105,j,75
43.1842105,i,75
43.3421052,w,77
43.3421052,a,77
43.6578947,pau,0
43.9736842,m,77
43.9736842,e,77
44.1315789,i,79
44.2894736,k,75
44.2894736,a,75
44.447368399999995,k,77
44.447368399999995,u,77
44.605263099999995,n,79
44.605263099999995,i,79
44.8421052,pau,0
45.2368421,k,80
45.2368421,o,80
45.3947368,t,80
45.3947368,a,80
45.7105263,e,80
46.0263157,w,80
46.0263157,a,80
46.263157799999995,pau,0
46.3421052,ch,77
46.3421052,i,77
46.578947299999996,pau,0
46.6578947,k,80
46.6578947,a,80
46.9736842,k,77
46.9736842,u,77
47.2894736,n,80
47.2894736,i,80
47.605263099999995,a,84
47.921052599999996,r,82
47.921052599999996,u,82
49.263157799999995,pau,0
49.9736842,h,77
49.9736842,a,77
50.1315789,ch,80
50.1315789,a,80
50.2894736,m,82
50.2894736,e,82
50.447368399999995,ch,84
50.447368399999995,a,84
50.605263099999995,n,82
50.605263099999995,a,82
50.921052599999996,m,80
50.921052599999996,a,80
51.2368421,j,82
51.2368421,i,82
51.2368421,cl,82
51.2368421,k,82
51.2368421,u,82
51.4736842,pau,0
51.5526315,d,82
51.5526315,e,82
51.7105263,i,84
52.0263157,j,85
52.0263157,a,85
52.1842105,n,84
52.1842105,a,84
52.1842105,i,84
52.6578947,pau,0
52.8157894,k,82
52.8157894,i,82
52.9736842,k,84
52.9736842,a,84
53.1315789,k,82
53.1315789,u,82
53.447368399999995,g,80
53.447368399999995,a,80
53.447368399999995,i,80
53.763157799999995,d,82
53.763157799999995,a,82
53.763157799999995,cl,82
54.078947299999996,t,80
54.078947299999996,e,80
54.2368421,m,79
54.2368421,o,79
54.2368421,N,79
54.5526315,d,80
54.5526315,a,80
54.7105263,i,82
55.0263157,n,80
55.0263157,a,80
55.1842105,i,79
55.4999999,s,80
55.4999999,a,80
56.5263157,pau,0
57.5526315,y,77
57.5526315,a,77
57.7105263,r,79
57.7105263,a,79
57.868421,k,80
57.868421,a,80
58.1842105,sh,77
58.1842105,i,77
58.3421052,t,80
58.3421052,a,80
58.4999999,r,82
58.4999999,a,82
58.6578947,t,84
58.6578947,o,84
58.8157894,r,84
58.8157894,i,84
58.973684199999994,m,82
58.973684199999994,a,82
59.131578899999994,s,79
